title,canonical_url,original_url,publication,sections,published_date,author,summary,score,score_breakdown,topic_cluster,reading_mode,selected_true_false,exclusion_reason_if_any
"One House, Three Owners: The Ballooning Cost of the American Dream",https://www.wsj.com/articles/rising-house-mortgage-costs-north-carolina-home-468a46e5,https://www.wsj.com/articles/rising-house-mortgage-costs-north-carolina-home-468a46e5?mod=rss_markets_main,WSJ,Markets,2025-01-26,,The story of home affordability in the U.S. told from a single front porch.,34.7,"{""cross_section"": 0, ""keyword"": 14.7, ""opinion"": 0, ""recency"": -12, ""section"": 24, ""source_differentiation"": 8}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
Trump Adds Fuel to Claims That Big Banks Discriminate Against Conservatives,https://www.wsj.com/articles/trump-big-bank-conservative-bias-accusations-168abb27,https://www.wsj.com/articles/trump-big-bank-conservative-bias-accusations-168abb27?mod=rss_markets_main,WSJ,Markets,2025-01-25,,The president has told Bank of America and JPMorgan Chase to stop cutting conservatives off from doing business.,34.7,"{""cross_section"": 0, ""keyword"": 14.7, ""opinion"": 0, ""recency"": -12, ""section"": 24, ""source_differentiation"": 8}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
How a Little-Known Finnish Company Became One of the World's Hottest Gadget Startups,https://www.wsj.com/articles/how-a-little-known-finnish-company-became-one-of-the-worlds-hottest-gadget-startups-ec1b3d09,https://www.wsj.com/articles/how-a-little-known-finnish-company-became-one-of-the-worlds-hottest-gadget-startups-ec1b3d09?mod=rss_Technology,WSJ,Technology,2025-01-18,,Oura’s smart ring measures heart health and can predict when you may be getting sick,34.1,"{""cross_section"": 0, ""keyword"": 23.099999999999998, ""opinion"": 0, ""recency"": -12, ""section"": 23, ""source_differentiation"": 0}",Technology / AI,Save for weekly review,False,below selected score threshold
Mamdani’s Advice to Royals: Give That Priceless Diamond Back to India,https://www.nytimes.com/2026/04/29/us/mamdani-diamond-king-charles.html,https://www.nytimes.com/2026/04/29/us/mamdani-diamond-king-charles.html,NYT,U.S.,2026-04-30,Jeffery C. Mays,"Mayor Zohran Mamdani and King Charles did not meet privately. But if they had, the mayor said, he probably would have raised the issue of the Koh-i-Noor Diamond.",34.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": 14, ""section"": 20, ""source_differentiation"": 0}",Politics / U.S.,Save for weekly review,False,below selected score threshold
Sheriff of New Orleans Jail Where 10 Inmates Escaped Is Indicted,https://www.nytimes.com/2026/04/29/us/susan-hutson-orleans-indictment.html,https://www.nytimes.com/2026/04/29/us/susan-hutson-orleans-indictment.html,NYT,U.S.,2026-04-29,Rylee Kirk,"Susan Hutson, the sheriff of Orleans Parish, faces 30 counts, and the jail’s chief financial officer was also indicted.",34.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": 14, ""section"": 20, ""source_differentiation"": 0}",Politics / U.S.,Save for weekly review,False,below selected score threshold
Mississippi Middle School Students Avert Bus Crash After Driver Loses Control,https://www.nytimes.com/2026/04/29/us/mississippi-students-bus-accident.html,https://www.nytimes.com/2026/04/29/us/mississippi-students-bus-accident.html,NYT,U.S.,2026-04-29,Chris Hippensteel,Footage of the incident shared this week by a school district in Mississippi shows a group of students working together to avert disaster on a highway.,34.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": 14, ""section"": 20, ""source_differentiation"": 0}",Politics / U.S.,Save for weekly review,False,below selected score threshold
New York has welcomed previous British monarchs with 21-gun salutes and lobster bisque.,https://www.nytimes.com/live/2026/04/29/us/king-charles-royal-visit-trump-us/new-york-has-welcomed-previous-british-monarchs-with-21-gun-salutes-and-lobster-bisque,https://www.nytimes.com/live/2026/04/29/us/king-charles-royal-visit-trump-us/new-york-has-welcomed-previous-british-monarchs-with-21-gun-salutes-and-lobster-bisque,NYT,U.S.,2026-04-29,Andy Newman,,34.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": 14, ""section"": 20, ""source_differentiation"": 0}",Politics / U.S.,Save for weekly review,False,below selected score threshold
"White House Correspondents’ Dinner Shooter Planned Attack Weeks Before Gala, Prosecutors Say",https://www.nytimes.com/2026/04/29/us/white-house-correspondents-dinner-shooter.html,https://www.nytimes.com/2026/04/29/us/white-house-correspondents-dinner-shooter.html,NYT,U.S.,2026-04-29,Campbell Robertson,A new prosecution memo details the preparations made in the days and weeks before the assault on the White House correspondents’ dinner.,34.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": 14, ""section"": 20, ""source_differentiation"": 0}",Politics / U.S.,Save for weekly review,False,below selected score threshold
The queen visits N.Y.C.’s library to spend time with the original Winnie-the-Pooh.,https://www.nytimes.com/live/2026/04/29/us/king-charles-royal-visit-trump-us/the-queen-visits-nys-library-to-spend-time-with-the-original-winnie-the-pooh,https://www.nytimes.com/live/2026/04/29/us/king-charles-royal-visit-trump-us/the-queen-visits-nys-library-to-spend-time-with-the-original-winnie-the-pooh,NYT,U.S.,2026-04-29,Sarah Lyall,,34.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": 14, ""section"": 20, ""source_differentiation"": 0}",Politics / U.S.,Save for weekly review,False,below selected score threshold
Here’s where the redistricting wars stand.,https://www.nytimes.com/live/2026/04/29/us/supreme-court-voting-rights/heres-where-the-redistricting-wars-stand,https://www.nytimes.com/live/2026/04/29/us/supreme-court-voting-rights/heres-where-the-redistricting-wars-stand,NYT,U.S.,2026-04-29,Ashley Wu,,34.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": 14, ""section"": 20, ""source_differentiation"": 0}",Politics / U.S.,Save for weekly review,False,below selected score threshold
Some states have their own Voting Rights Acts.,https://www.nytimes.com/live/2026/04/29/us/supreme-court-voting-rights/some-states-have-their-own-voting-rights-acts,https://www.nytimes.com/live/2026/04/29/us/supreme-court-voting-rights/some-states-have-their-own-voting-rights-acts,NYT,U.S.,2026-04-29,David W. Chen,,34.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": 14, ""section"": 20, ""source_differentiation"": 0}",Politics / U.S.,Save for weekly review,False,below selected score threshold
Which states could redistrict? Attention turns to several that have not held primaries.,https://www.nytimes.com/live/2026/04/29/us/supreme-court-voting-rights/these-states-could-redraw-their-maps-before-the-midterms,https://www.nytimes.com/live/2026/04/29/us/supreme-court-voting-rights/these-states-could-redraw-their-maps-before-the-midterms,NYT,U.S.,2026-04-29,Elena Shao,,34.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": 14, ""section"": 20, ""source_differentiation"": 0}",Politics / U.S.,Save for weekly review,False,below selected score threshold
The Peace Rally Gets Derailed,https://www.nytimes.com/2026/04/20/business/dealbook/iran-peace-rally-stocks.html,https://www.nytimes.com/2026/04/20/business/dealbook/iran-peace-rally-stocks.html,NYT,DealBook,2026-04-20,"Andrew Ross Sorkin, Bernhard Warner, Sarah Kessler, Michael J. de la Merced, Niko Gallogly and Brian O’Keefe",Oil prices are climbing and global stocks are falling as investors worry about the prospects for a speedy end to the war in the Middle East.,34.0,"{""cross_section"": 0, ""keyword"": 21.0, ""opinion"": 0, ""recency"": -12, ""section"": 19, ""source_differentiation"": 6}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
"5 Tall Tasks for John Ternus, Apple’s Next C.E.O.",https://www.nytimes.com/2026/04/24/technology/john-ternus-apple-challenges.html,https://www.nytimes.com/2026/04/24/technology/john-ternus-apple-challenges.html,NYT,Technology,2026-04-25,Kalley Huang,John Ternus will face many of the same issues that Tim Cook has grappled with for years.,33.8,"{""cross_section"": 0, ""keyword"": 16.799999999999997, ""opinion"": 0, ""recency"": -12, ""section"": 23, ""source_differentiation"": 6}",Technology / AI,Save for weekly review,False,below selected score threshold
What to Know About China's DeepSeek AI,https://www.wsj.com/articles/deepseek-ai-china-tech-stocks-explained-ee6cc80e,https://www.wsj.com/articles/deepseek-ai-china-tech-stocks-explained-ee6cc80e?mod=rss_Technology,WSJ,Technology,2025-01-27,,"The Chinese upstart says it has trained high-performing AI models cheaply, without using the most advanced chips.",33.8,"{""cross_section"": 0, ""keyword"": 22.799999999999997, ""opinion"": 0, ""recency"": -12, ""section"": 23, ""source_differentiation"": 0}",Technology / AI,Save for weekly review,False,below selected score threshold
Silicon Valley Is Raving About a Made-in-China AI Model,https://www.wsj.com/articles/china-ai-deepseek-chatbot-6ac4ad33,https://www.wsj.com/articles/china-ai-deepseek-chatbot-6ac4ad33?mod=rss_Technology,WSJ,Technology,2025-01-27,,DeepSeek is called “amazing and impressive” despite working with less-advanced chips.,33.8,"{""cross_section"": 0, ""keyword"": 22.799999999999997, ""opinion"": 0, ""recency"": -12, ""section"": 23, ""source_differentiation"": 0}",Technology / AI,Save for weekly review,False,below selected score threshold
"Meta Spending to Soar on AI, Massive Data Center",https://www.wsj.com/articles/meta-spending-ai-facebook-data-centers-9452a88f,https://www.wsj.com/articles/meta-spending-ai-facebook-data-centers-9452a88f?mod=rss_Technology,WSJ,Technology,2025-01-24,,"The social-media giant plans to spend between $60 billion and $65 billion, the latest sign of tech companies’ accelerating investments into artificial intelligence.",33.8,"{""cross_section"": 0, ""keyword"": 22.799999999999997, ""opinion"": 0, ""recency"": -12, ""section"": 23, ""source_differentiation"": 0}",Technology / AI,Save for weekly review,False,below selected score threshold
Energy & Utilities Roundup: Market Talk,https://www.wsj.com/articles/energy-utilities-roundup-market-talk-08708375,https://www.wsj.com/articles/energy-utilities-roundup-market-talk-08708375?mod=pls_whats_news_us_business_f,WSJ,Business,2025-01-24,,"Find insight on Cnooc, YTL Power International, Ampol, and more in the latest Market Talks covering energy and utilities.",33.4,"{""cross_section"": 0, ""keyword"": 15.399999999999999, ""opinion"": 0, ""recency"": -12, ""section"": 22, ""source_differentiation"": 8}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
ICE Warehouse Plan Faces Delay Over Lack of Environmental Reviews,https://www.nytimes.com/2026/04/27/us/politics/ice-warehouse-environmental-review.html,https://www.nytimes.com/2026/04/27/us/politics/ice-warehouse-environmental-review.html,NYT,Energy & Environment,2026-04-27,Hamed Aleaziz,"Officials have argued in court filings that the projects are exempt from federally required assessments, but are scrambling after a judge disagreed.",32.9,"{""cross_section"": 0, ""keyword"": 11.899999999999999, ""opinion"": -8, ""recency"": -2, ""section"": 25, ""source_differentiation"": 6}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
Ericsson Shares Slump as Earnings Hit by Weakness Outside of Core Networks Business,https://www.wsj.com/articles/ericsson-sees-further-signs-of-market-stabilization-as-north-america-sales-rise-19ac5238,https://www.wsj.com/articles/ericsson-sees-further-signs-of-market-stabilization-as-north-america-sales-rise-19ac5238?mod=pls_whats_news_us_business_f,WSJ,Business,2025-01-24,,The company’s shares fell to the bottom of the Stoxx Europe 600 index as higher operating costs and weakness in some of its business units dented earnings.,32.7,"{""cross_section"": 0, ""keyword"": 14.7, ""opinion"": 0, ""recency"": -12, ""section"": 22, ""source_differentiation"": 8}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
"Verizon Results Boosted by Higher Prices, Gain in Wireless Customers",https://www.wsj.com/articles/verizon-results-boosted-by-higher-prices-gain-in-wireless-customers-5f0ff6e9,https://www.wsj.com/articles/verizon-results-boosted-by-higher-prices-gain-in-wireless-customers-5f0ff6e9?mod=pls_whats_news_us_business_f,WSJ,Business,2025-01-24,,The New York telecommunications giant’s quarterly earnings beat Wall Street forecasts as higher prices helped to boost revenue.,32.7,"{""cross_section"": 0, ""keyword"": 14.7, ""opinion"": 0, ""recency"": -12, ""section"": 22, ""source_differentiation"": 8}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
CaixaBank's CFO Sees Case for Dealmaking Among Europe's Banks,https://www.wsj.com/articles/caixabanks-cfo-sees-case-for-dealmaking-among-europes-banks-0b47910b,https://www.wsj.com/articles/caixabanks-cfo-sees-case-for-dealmaking-among-europes-banks-0b47910b?mod=pls_whats_news_us_business_f,WSJ,Business,2025-01-24,,"Growth through acquisitions isn’t part of CaixaBank’s latest three-year plan, it should be for other banks in Europe, Caixa’s finance chief Javier Pano said in an interview.",32.7,"{""cross_section"": 0, ""keyword"": 14.7, ""opinion"": 0, ""recency"": -12, ""section"": 22, ""source_differentiation"": 8}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
Burberry Sees Positive Signs as Turnaround Plan Continues,https://www.wsj.com/articles/burberry-sees-positive-signs-as-turnaround-plan-continues-d3713aff,https://www.wsj.com/articles/burberry-sees-positive-signs-as-turnaround-plan-continues-d3713aff?mod=pls_whats_news_us_business_f,WSJ,Business,2025-01-24,,"The company upgraded its earnings outlook as sales returned to growth in the Americas, saying efforts to revamp its brand showed positive signs over the key holiday period.",32.7,"{""cross_section"": 0, ""keyword"": 14.7, ""opinion"": 0, ""recency"": -12, ""section"": 22, ""source_differentiation"": 8}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
"Thousands of EV Car Leases Are Ending Soon, Giving Buyers a More Affordable Option",https://www.nytimes.com/2026/04/25/business/electric-vehicles-used-leases.html,https://www.nytimes.com/2026/04/25/business/electric-vehicles-used-leases.html,NYT,Technology,2026-04-25,Neal E. Boudette,"The leases on hundreds of thousands of battery-powered cars and trucks will end in the next three years, and many will end up on used-car lots.",32.4,"{""cross_section"": 0, ""keyword"": 15.399999999999999, ""opinion"": 0, ""recency"": -12, ""section"": 23, ""source_differentiation"": 6}",Technology / AI,Save for weekly review,False,below selected score threshold
Does Clothing Recycling Really Work?,https://www.nytimes.com/2026/04/22/climate/clothing-recycling-trashie-helpsy.html,https://www.nytimes.com/2026/04/22/climate/clothing-recycling-trashie-helpsy.html,NYT,Energy & Environment,2026-04-23,Rachel Cernansky,"Collection services offer convenience, but most garments are shredded into low-grade stuffing or sent abroad to an uncertain fate.",31.6,"{""cross_section"": 0, ""keyword"": 12.6, ""opinion"": 0, ""recency"": -12, ""section"": 25, ""source_differentiation"": 6}",Climate / Energy / Infrastructure,Save for weekly review,False,below selected score threshold
Filing a College Financial Aid Appeal? You May Not Get an Answer by May 1,https://www.nytimes.com/2026/04/28/your-money/college-financial-aid-appeal-deadline.html,https://www.nytimes.com/2026/04/28/your-money/college-financial-aid-appeal-deadline.html,NYT,Your Money,2026-04-28,Ron Lieber,Northeastern University is behind in responding to appeals this year. Keep asking for a better deal — at any school — and more time to make up your mind.,31.4,"{""cross_section"": 0, ""keyword"": 8.399999999999999, ""opinion"": 0, ""recency"": 3, ""section"": 14, ""source_differentiation"": 6}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
Prime Minister Mark Carney Says Canada’s Economy Is Expected to Grow and Deficit to Fall,https://www.nytimes.com/2026/04/28/world/canada/carney-budget-update.html,https://www.nytimes.com/2026/04/28/world/canada/carney-budget-update.html,NYT,Business,2026-04-28,Ian Austen,Prime Minister Mark Carney’s budget update keeps to his path of diversifying away from the United States.,31.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": 3, ""section"": 22, ""source_differentiation"": 6}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
"The World Needs Natural Gas Now, but the U.S. Is Exporting All It Can",https://www.nytimes.com/2026/04/28/business/energy-environment/iran-hormuz-lng-united-states.html,https://www.nytimes.com/2026/04/28/business/energy-environment/iran-hormuz-lng-united-states.html,NYT,Business; Energy & Environment,2026-04-28,Ivan Penn,Even the largest global supplier of liquefied natural gas can’t make up for the shortfall since the war in Iran cut off an important source.,31.0,"{""cross_section"": 3, ""keyword"": 0.0, ""opinion"": 0, ""recency"": 3, ""section"": 25, ""source_differentiation"": 0}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
A.I. Is Forcing More Belt-Tightening at Big Tech,https://www.nytimes.com/2026/04/24/business/dealbook/ai-tech-cost-cuts.html,https://www.nytimes.com/2026/04/24/business/dealbook/ai-tech-cost-cuts.html,NYT,DealBook,2026-04-24,"Andrew Ross Sorkin, Bernhard Warner, Sarah Kessler, Michael J. de la Merced, Niko Gallogly, Brian O’Keefe and Ian Mount","The growing expense of keeping up in the artificial intelligence race is driving technology companies, young and old, to cut costs.",31.0,"{""cross_section"": 0, ""keyword"": 24.0, ""opinion"": 0, ""recency"": -12, ""section"": 19, ""source_differentiation"": 0}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
Why Diesel Has Become a Much Bigger Economic Problem Than Gasoline,https://www.nytimes.com/2026/04/23/business/energy-environment/iran-war-diesel-prices-gasoline.html,https://www.nytimes.com/2026/04/23/business/energy-environment/iran-war-diesel-prices-gasoline.html,NYT,Energy & Environment,2026-04-23,Emmett Lindner,"The war in Iran has disrupted supplies of diesel, used to power trucks and heavy equipment, much more than gasoline, which is primarily used in passenger cars.",30.9,"{""cross_section"": 0, ""keyword"": 11.899999999999999, ""opinion"": 0, ""recency"": -12, ""section"": 25, ""source_differentiation"": 6}",Climate / Energy / Infrastructure,Save for weekly review,False,below selected score threshold
Supreme Court Rejects Oil Company Argument in Fight Over Great Lakes Pipeline,https://www.nytimes.com/2026/04/22/us/politics/supreme-court-michigan-pipeline.html,https://www.nytimes.com/2026/04/22/us/politics/supreme-court-michigan-pipeline.html,NYT,Energy & Environment,2026-04-23,Abbie VanSickle,"The justices sided with Michigan officials, who have raised environmental alarms and pushed to decommission an aging section of the pipeline.",30.9,"{""cross_section"": 0, ""keyword"": 11.899999999999999, ""opinion"": 0, ""recency"": -12, ""section"": 25, ""source_differentiation"": 6}",Climate / Energy / Infrastructure,Save for weekly review,False,below selected score threshold
A.I. Personalizes the Internet but Takes Away Control,https://www.nytimes.com/2026/02/10/technology/personaltech/ai-google-meta-opt-out.html,https://www.nytimes.com/2026/02/10/technology/personaltech/ai-google-meta-opt-out.html,NYT,Personal Technology,2026-02-10,Brian X. Chen,"The relentless addition of artificial intelligence in popular apps raises questions about what’s at stake. The answer: the future of the internet and its lifeblood, digital advertising.",30.8,"{""cross_section"": 0, ""keyword"": 22.799999999999997, ""opinion"": 0, ""recency"": -12, ""section"": 14, ""source_differentiation"": 6}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
EU Conditionally Approves International Paper's $7.16 Billion DS Smith Buy,https://www.wsj.com/articles/eu-conditionally-approves-international-papers-7-16-billion-ds-smith-buy-c1ce87f1,https://www.wsj.com/articles/eu-conditionally-approves-international-papers-7-16-billion-ds-smith-buy-c1ce87f1?mod=pls_whats_news_us_business_f,WSJ,Business,2025-01-24,,The European Commission said that the parties’ offer to sell five of International Paper’s plants in Europe fully addresses its competition concerns over the deal.,30.6,"{""cross_section"": 0, ""keyword"": 12.6, ""opinion"": 0, ""recency"": -12, ""section"": 22, ""source_differentiation"": 8}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
Korea Zinc Shares Rally After Adopting New Investor Protection Rules,https://www.wsj.com/articles/korea-zinc-shares-rally-after-rules-for-better-minority-investors-protection-8874c125,https://www.wsj.com/articles/korea-zinc-shares-rally-after-rules-for-better-minority-investors-protection-8874c125?mod=pls_whats_news_us_business_f,WSJ,Business,2025-01-24,,Korea Zinc’s shares rose sharply a day after the world’s leading zinc smelter decided to adopt new rules that management said would bolster minority shareholders’ rights.,30.6,"{""cross_section"": 0, ""keyword"": 12.6, ""opinion"": 0, ""recency"": -12, ""section"": 22, ""source_differentiation"": 8}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
The Town That Reveals All of Trump’s Bad Economic Ideas,https://www.nytimes.com/2026/04/20/opinion/america-manufacturing-recovery-china.html,https://www.nytimes.com/2026/04/20/opinion/america-manufacturing-recovery-china.html,NYT,Sunday Opinion,2026-04-24,Bob Davis,"The jobs are coming back, despite President Trump’s tariffs and harsh immigration enforcement.",30.3,"{""cross_section"": 0, ""keyword"": 20.299999999999997, ""opinion"": 0, ""recency"": -12, ""section"": 16, ""source_differentiation"": 6}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
"Sergey Brin Moves to the Right, With a ‘MAGA Girlfriend’ by His Side",https://www.nytimes.com/2026/04/27/us/politics/sergey-brin-gg-soto-trump-california-billionaire-tax.html,https://www.nytimes.com/2026/04/27/us/politics/sergey-brin-gg-soto-trump-california-billionaire-tax.html,NYT,Business; Technology,2026-04-27,Theodore Schleifer and Kate Conger,"After once backing liberal causes, the Google co-founder has praised President Trump, donated to Republicans and spent $57 million to try to block a California billionaire tax.",30.0,"{""cross_section"": 3, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -2, ""section"": 23, ""source_differentiation"": 6}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
Tim Cook Did Wonders for Apple. He Also Did a Lot for Xi Jinping.,https://www.nytimes.com/2026/04/23/opinion/apple-tim-cook-outsourcing-china.html,https://www.nytimes.com/2026/04/23/opinion/apple-tim-cook-outsourcing-china.html,NYT,Sunday Opinion,2026-04-24,Patrick McGee,"He made his company a juggernaut, but he did so by risking America’s economic and political security.",29.95,"{""cross_section"": 0, ""keyword"": 19.95, ""opinion"": 0, ""recency"": -12, ""section"": 16, ""source_differentiation"": 6}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
Investors Fret Over Tesla’s $25 Billion A.I. Bet,https://www.nytimes.com/2026/04/23/business/dealbook/tesla-musk-ai-bet.html,https://www.nytimes.com/2026/04/23/business/dealbook/tesla-musk-ai-bet.html,NYT,DealBook,2026-04-23,"Andrew Ross Sorkin, Bernhard Warner, Sarah Kessler, Michael J. de la Merced, Niko Gallogly, Brian O’Keefe, Michelle Leder and Lauren Hirsch",Elon Musk’s electric vehicle company said that it needs to spend big on artificial intelligence and robots. Wall Street is worried about the bill.,29.8,"{""cross_section"": 0, ""keyword"": 22.799999999999997, ""opinion"": 0, ""recency"": -12, ""section"": 19, ""source_differentiation"": 0}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
Treasury Issues More Sanctions on Iranian Oil Exports,https://www.nytimes.com/2026/04/28/us/politics/treasury-iran-oil-sanctions.html,https://www.nytimes.com/2026/04/28/us/politics/treasury-iran-oil-sanctions.html,NYT,Business; Economy,2026-04-28,Alan Rappeport,The measures aim to crack down on Iran’s shadow banking system and Chinese purchases of Iranian oil.,29.0,"{""cross_section"": 3, ""keyword"": 0.0, ""opinion"": 0, ""recency"": 3, ""section"": 23, ""source_differentiation"": 0}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
Paddling the Threatened Boundary Waters,https://www.nytimes.com/2026/04/27/travel/boundary-waters-copper-mine.html,https://www.nytimes.com/2026/04/27/travel/boundary-waters-copper-mine.html,NYT,Energy & Environment,2026-04-27,Stephanie Pearson,A proposed copper mine in northern Minnesota has become a battleground for politicians and environmentalists — and a pressing reason to explore the waterways.,29.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -2, ""section"": 25, ""source_differentiation"": 6}",Climate / Energy / Infrastructure,Save for weekly review,False,below selected score threshold
"Strait of Hormuz May Not Return to Normal, Whether It’s Open or Closed",https://www.nytimes.com/2026/04/21/business/energy-environment/strait-hormuz-oil-natural-gas.html,https://www.nytimes.com/2026/04/21/business/energy-environment/strait-hormuz-oil-natural-gas.html,NYT,Energy & Environment,2026-04-21,Rebecca F. Elliott,The energy industry is planning for a future where the choke point on Iran’s southern coast is a lot less important.,28.4,"{""cross_section"": 0, ""keyword"": 15.399999999999999, ""opinion"": 0, ""recency"": -12, ""section"": 25, ""source_differentiation"": 0}",Climate / Energy / Infrastructure,Save for weekly review,False,below selected score threshold
Hoping the Last Check Bounces … and Other Financial Approaches to a Long Life,https://www.nytimes.com/2026/04/28/your-money/longevity-spending-finances.html,https://www.nytimes.com/2026/04/28/your-money/longevity-spending-finances.html,NYT,Your Money,2026-04-28,Ellen Rosen,Americans are increasingly dealing with a dilemma: How to balance a long life with having enough money to live it happily.,28.4,"{""cross_section"": 0, ""keyword"": 11.399999999999999, ""opinion"": 0, ""recency"": 3, ""section"": 14, ""source_differentiation"": 0}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
Canada to Review Amazon Contracts After Quebec Layoffs,https://www.wsj.com/articles/canada-to-review-amazon-contracts-after-quebec-layoffs-d458ea66,https://www.wsj.com/articles/canada-to-review-amazon-contracts-after-quebec-layoffs-d458ea66?mod=rss_Technology,WSJ,Technology,2025-01-24,,"Canada has warned Amazon.com that it is reviewing business ties with the company’s cloud-computing unit following Amazon’s decision to shut down its warehouses in Quebec, leading to the layoff of 1,700 workers.",27.8,"{""cross_section"": 0, ""keyword"": 16.799999999999997, ""opinion"": 0, ""recency"": -12, ""section"": 23, ""source_differentiation"": 0}",Opinion / Analysis,Save for weekly review,False,below selected score threshold
Cardio vs Strength Training: Do I Really Need to Do Both?,https://www.nytimes.com/2026/04/28/well/move/cardio-strength-training-exercises-benefits.html,https://www.nytimes.com/2026/04/28/well/move/cardio-strength-training-exercises-benefits.html,NYT,Ask Well,2026-04-28,Danielle Friedman,Here’s what to know about the health benefits of both forms of exercise.,27.4,"{""cross_section"": 0, ""keyword"": 8.399999999999999, ""opinion"": 0, ""recency"": 3, ""section"": 10, ""source_differentiation"": 6}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
"Flights, Hotels and Airline Miles: How to Avoid Getting Scammed",https://www.nytimes.com/2026/04/09/travel/travel-scams-airlines-hotels.html,https://www.nytimes.com/2026/04/09/travel/travel-scams-airlines-hotels.html,NYT,Your Money,2026-04-17,Seth Kugel,"Shady hotel booking sites, misleading customer service numbers and hacked airline loyalty accounts have snared travelers. Here’s how to avoid getting scammed.",27.2,"{""cross_section"": 0, ""keyword"": 25.199999999999996, ""opinion"": 0, ""recency"": -12, ""section"": 14, ""source_differentiation"": 0}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
Can Spending More Improve Your Health and Prolong Your Life?,https://www.nytimes.com/2026/04/27/your-money/longevity-wellness-industry.html,https://www.nytimes.com/2026/04/27/your-money/longevity-wellness-industry.html,NYT,Your Money,2026-04-27,Paul Sullivan,The desire to live longer and healthier lives has spawned a growth in services and supplements. So what works best?,26.4,"{""cross_section"": 0, ""keyword"": 8.399999999999999, ""opinion"": 0, ""recency"": -2, ""section"": 14, ""source_differentiation"": 6}",Wellness / Personal finance / Personal tech,Save for weekly review,False,below selected score threshold
Pentagon Can Temporarily Require Escorts for Journalists,https://www.nytimes.com/2026/04/27/business/media/pentagon-press-restrictions-escorts.html,https://www.nytimes.com/2026/04/27/business/media/pentagon-press-restrictions-escorts.html,NYT,Business,2026-04-27,Erik Wemple,An appeals panel ruled that the Defense Department can require escorts for reporters in the building while it fights an earlier decision that overturned many of the department’s press rules.,26.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -2, ""section"": 22, ""source_differentiation"": 6}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
Budget Airlines Ask Trump Administration for Billions as Fuel Costs Rise,https://www.nytimes.com/2026/04/27/business/budget-airlines-trump-bailout.html,https://www.nytimes.com/2026/04/27/business/budget-airlines-trump-bailout.html,NYT,Business,2026-04-27,Karoun Demirjian and Lauren Hirsch,A trade group for the airlines is seeking $2.5 billion to help offset the big jump in jet fuel costs since the start of U.S.-Israeli attacks against Iran.,26.0,"{""cross_section"": 0, ""keyword"": 0.0, ""opinion"": 0, ""recency"": -2, ""section"": 22, ""source_differentiation"": 6}",Business / Economy / Markets,Save for weekly review,False,below selected score threshold
